appearance_id,repetition,outer_fold_id,row_id,x_group_id,y,pred_null_oof,pred_one_oof,resid_one_oof,pred_two_oof,resid_two_oof,scale_one_oof,z_one_oof,scale_two_oof,z_two_oof,p2_attempt_status,fallback_code
id:rep-002%3Arow-01,2,id:outer-02-fold-2,id:row-01,id:x%3A0x0.0p%2B0,1.8,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,3.2506177908593084,-1.1329050969271277,2.7244291258805347,-1.1329050969271277,succeeded,
id:rep-002%3Arow-02,2,id:outer-02-fold-3,id:row-02,id:x%3A0x1.0000000000000p%2B0,2.1,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,3.2506177908593084,-1.0554856142214015,2.7244291258805347,-1.0554856142214015,succeeded,
id:rep-002%3Arow-03,2,id:outer-02-fold-4,id:row-03,id:x%3A0x1.0000000000000p%2B1,2.4,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,3.250617790859309,-0.9780661315156749,2.724429125880535,-0.9780661315156748,succeeded,
id:rep-002%3Arow-04,2,id:outer-02-fold-5,id:row-04,id:x%3A0x1.8000000000000p%2B1,20.0,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,2.1129015640585505,5.482887467518357,1.7708789318223472,5.482887467518359,succeeded,
id:rep-002%3Arow-05,2,id:outer-02-fold-1,id:row-05,id:x%3A0x1.0000000000000p%2B2,3.4,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,3.413148680402273,-0.6857154182507186,2.8606505821745607,-0.6857154182507186,succeeded,
id:rep-002%3Arow-06,2,id:outer-02-fold-2,id:row-06,id:x%3A0x1.4000000000000p%2B2,4.4,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,3.250617790859309,-0.46193624681083334,2.724429125880535,-0.46193624681083334,succeeded,
id:rep-002%3Arow-07,2,id:outer-02-fold-3,id:row-07,id:x%3A0x1.8000000000000p%2B2,5.4,6.277777777777778,6.06270768931821,-0.66270768931821,5.955432919797757,-0.5554329197977569,3.2506177908593075,-0.20387130445841245,2.7244291258805333,-0.2038713044584125,succeeded,
id:rep-002%3Arow-08,2,id:outer-02-fold-4,id:row-08,id:x%3A0x1.c000000000000p%2B2,6.4,6.166666666666667,6.22383719651035,0.17616280348965088,6.252353274484141,0.14764672551585953,3.2506177908593075,0.05419363789400841,2.7244291258805333,0.054193637894008426,succeeded,
id:rep-002%3Arow-09,2,id:outer-02-fold-5,id:row-09,id:x%3A0x1.0000000000000p%2B3,7.5,6.044444444444444,6.401079654421702,1.0989203455782983,6.578965664639162,0.9210343353608379,3.2506177908593075,0.3380650744816715,2.7244291258805333,0.33806507448167156,succeeded,
id:rep-002%3Arow-10,2,id:outer-02-fold-1,id:row-10,id:x%3A0x1.2000000000000p%2B3,8.5,5.933333333333334,6.562209161613841,1.937790838386159,6.875886019325546,1.6241139806744542,2.6004942326874474,0.745162521042615,2.179543300704428,0.7451625210426153,succeeded,
id:rep-003%3Arow-01,3,id:outer-03-fold-3,id:row-01,id:x%3A0x0.0p%2B0,1.8,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,3.2506177908593084,-1.1329050969271277,2.7244291258805347,-1.1329050969271277,succeeded,
id:rep-003%3Arow-02,3,id:outer-03-fold-4,id:row-02,id:x%3A0x1.0000000000000p%2B0,2.1,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,3.2506177908593084,-1.0554856142214015,2.7244291258805347,-1.0554856142214015,succeeded,
id:rep-003%3Arow-03,3,id:outer-03-fold-5,id:row-03,id:x%3A0x1.0000000000000p%2B1,2.4,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,3.250617790859309,-0.9780661315156749,2.724429125880535,-0.9780661315156748,succeeded,
id:rep-003%3Arow-04,3,id:outer-03-fold-1,id:row-04,id:x%3A0x1.8000000000000p%2B1,20.0,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,2.1129015640585505,5.482887467518357,1.7708789318223472,5.482887467518359,succeeded,
id:rep-003%3Arow-05,3,id:outer-03-fold-2,id:row-05,id:x%3A0x1.0000000000000p%2B2,3.4,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,3.413148680402273,-0.6857154182507186,2.8606505821745607,-0.6857154182507186,succeeded,
id:rep-003%3Arow-06,3,id:outer-03-fold-3,id:row-06,id:x%3A0x1.4000000000000p%2B2,4.4,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,3.250617790859309,-0.46193624681083334,2.724429125880535,-0.46193624681083334,succeeded,
id:rep-003%3Arow-07,3,id:outer-03-fold-4,id:row-07,id:x%3A0x1.8000000000000p%2B2,5.4,6.277777777777778,6.06270768931821,-0.66270768931821,5.955432919797757,-0.5554329197977569,3.2506177908593075,-0.20387130445841245,2.7244291258805333,-0.2038713044584125,succeeded,
id:rep-003%3Arow-08,3,id:outer-03-fold-5,id:row-08,id:x%3A0x1.c000000000000p%2B2,6.4,6.166666666666667,6.22383719651035,0.17616280348965088,6.252353274484141,0.14764672551585953,3.2506177908593075,0.05419363789400841,2.7244291258805333,0.054193637894008426,succeeded,
id:rep-003%3Arow-09,3,id:outer-03-fold-1,id:row-09,id:x%3A0x1.0000000000000p%2B3,7.5,6.044444444444444,6.401079654421702,1.0989203455782983,6.578965664639162,0.9210343353608379,3.2506177908593075,0.3380650744816715,2.7244291258805333,0.33806507448167156,succeeded,
id:rep-003%3Arow-10,3,id:outer-03-fold-2,id:row-10,id:x%3A0x1.2000000000000p%2B3,8.5,5.933333333333334,6.562209161613841,1.937790838386159,6.875886019325546,1.6241139806744542,2.6004942326874474,0.745162521042615,2.179543300704428,0.7451625210426153,succeeded,
id:rep-004%3Arow-01,4,id:outer-04-fold-4,id:row-01,id:x%3A0x0.0p%2B0,1.8,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,3.2506177908593084,-1.1329050969271277,2.7244291258805347,-1.1329050969271277,succeeded,
id:rep-004%3Arow-02,4,id:outer-04-fold-5,id:row-02,id:x%3A0x1.0000000000000p%2B0,2.1,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,3.2506177908593084,-1.0554856142214015,2.7244291258805347,-1.0554856142214015,succeeded,
id:rep-004%3Arow-03,4,id:outer-04-fold-1,id:row-03,id:x%3A0x1.0000000000000p%2B1,2.4,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,3.250617790859309,-0.9780661315156749,2.724429125880535,-0.9780661315156748,succeeded,
id:rep-004%3Arow-04,4,id:outer-04-fold-2,id:row-04,id:x%3A0x1.8000000000000p%2B1,20.0,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,2.1129015640585505,5.482887467518357,1.7708789318223472,5.482887467518359,succeeded,
id:rep-004%3Arow-05,4,id:outer-04-fold-3,id:row-05,id:x%3A0x1.0000000000000p%2B2,3.4,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,3.413148680402273,-0.6857154182507186,2.8606505821745607,-0.6857154182507186,succeeded,
id:rep-004%3Arow-06,4,id:outer-04-fold-4,id:row-06,id:x%3A0x1.4000000000000p%2B2,4.4,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,3.250617790859309,-0.46193624681083334,2.724429125880535,-0.46193624681083334,succeeded,
id:rep-004%3Arow-07,4,id:outer-04-fold-5,id:row-07,id:x%3A0x1.8000000000000p%2B2,5.4,6.277777777777778,6.06270768931821,-0.66270768931821,5.955432919797757,-0.5554329197977569,3.2506177908593075,-0.20387130445841245,2.7244291258805333,-0.2038713044584125,succeeded,
id:rep-004%3Arow-08,4,id:outer-04-fold-1,id:row-08,id:x%3A0x1.c000000000000p%2B2,6.4,6.166666666666667,6.22383719651035,0.17616280348965088,6.252353274484141,0.14764672551585953,3.2506177908593075,0.05419363789400841,2.7244291258805333,0.054193637894008426,succeeded,
id:rep-004%3Arow-09,4,id:outer-04-fold-2,id:row-09,id:x%3A0x1.0000000000000p%2B3,7.5,6.044444444444444,6.401079654421702,1.0989203455782983,6.578965664639162,0.9210343353608379,3.2506177908593075,0.3380650744816715,2.7244291258805333,0.33806507448167156,succeeded,
id:rep-004%3Arow-10,4,id:outer-04-fold-3,id:row-10,id:x%3A0x1.2000000000000p%2B3,8.5,5.933333333333334,6.562209161613841,1.937790838386159,6.875886019325546,1.6241139806744542,2.6004942326874474,0.745162521042615,2.179543300704428,0.7451625210426153,succeeded,
id:rep-005%3Arow-01,5,id:outer-05-fold-5,id:row-01,id:x%3A0x0.0p%2B0,1.8,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,3.2506177908593084,-1.1329050969271277,2.7244291258805347,-1.1329050969271277,succeeded,
id:rep-005%3Arow-02,5,id:outer-05-fold-1,id:row-02,id:x%3A0x1.0000000000000p%2B0,2.1,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,3.2506177908593084,-1.0554856142214015,2.7244291258805347,-1.0554856142214015,succeeded,
id:rep-005%3Arow-03,5,id:outer-05-fold-2,id:row-03,id:x%3A0x1.0000000000000p%2B1,2.4,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,3.250617790859309,-0.9780661315156749,2.724429125880535,-0.9780661315156748,succeeded,
id:rep-005%3Arow-04,5,id:outer-05-fold-3,id:row-04,id:x%3A0x1.8000000000000p%2B1,20.0,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,2.1129015640585505,5.482887467518357,1.7708789318223472,5.482887467518359,succeeded,
id:rep-005%3Arow-05,5,id:outer-05-fold-4,id:row-05,id:x%3A0x1.0000000000000p%2B2,3.4,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,3.413148680402273,-0.6857154182507186,2.8606505821745607,-0.6857154182507186,succeeded,
id:rep-005%3Arow-06,5,id:outer-05-fold-5,id:row-06,id:x%3A0x1.4000000000000p%2B2,4.4,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,3.250617790859309,-0.46193624681083334,2.724429125880535,-0.46193624681083334,succeeded,
id:rep-005%3Arow-07,5,id:outer-05-fold-1,id:row-07,id:x%3A0x1.8000000000000p%2B2,5.4,6.277777777777778,6.06270768931821,-0.66270768931821,5.955432919797757,-0.5554329197977569,3.2506177908593075,-0.20387130445841245,2.7244291258805333,-0.2038713044584125,succeeded,
id:rep-005%3Arow-08,5,id:outer-05-fold-2,id:row-08,id:x%3A0x1.c000000000000p%2B2,6.4,6.166666666666667,6.22383719651035,0.17616280348965088,6.252353274484141,0.14764672551585953,3.2506177908593075,0.05419363789400841,2.7244291258805333,0.054193637894008426,succeeded,
id:rep-005%3Arow-09,5,id:outer-05-fold-3,id:row-09,id:x%3A0x1.0000000000000p%2B3,7.5,6.044444444444444,6.401079654421702,1.0989203455782983,6.578965664639162,0.9210343353608379,3.2506177908593075,0.3380650744816715,2.7244291258805333,0.33806507448167156,succeeded,
id:rep-005%3Arow-10,5,id:outer-05-fold-4,id:row-10,id:x%3A0x1.2000000000000p%2B3,8.5,5.933333333333334,6.562209161613841,1.937790838386159,6.875886019325546,1.6241139806744542,2.6004942326874474,0.745162521042615,2.179543300704428,0.7451625210426153,succeeded,
id:rep-006%3Arow-01,6,id:outer-06-fold-1,id:row-01,id:x%3A0x0.0p%2B0,1.8,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,3.2506177908593084,-1.1329050969271277,2.7244291258805347,-1.1329050969271277,succeeded,
id:rep-006%3Arow-02,6,id:outer-06-fold-2,id:row-02,id:x%3A0x1.0000000000000p%2B0,2.1,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,3.2506177908593084,-1.0554856142214015,2.7244291258805347,-1.0554856142214015,succeeded,
id:rep-006%3Arow-03,6,id:outer-06-fold-3,id:row-03,id:x%3A0x1.0000000000000p%2B1,2.4,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,3.250617790859309,-0.9780661315156749,2.724429125880535,-0.9780661315156748,succeeded,
id:rep-006%3Arow-04,6,id:outer-06-fold-4,id:row-04,id:x%3A0x1.8000000000000p%2B1,20.0,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,2.1129015640585505,5.482887467518357,1.7708789318223472,5.482887467518359,succeeded,
id:rep-006%3Arow-05,6,id:outer-06-fold-5,id:row-05,id:x%3A0x1.0000000000000p%2B2,3.4,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,3.413148680402273,-0.6857154182507186,2.8606505821745607,-0.6857154182507186,succeeded,
id:rep-006%3Arow-06,6,id:outer-06-fold-1,id:row-06,id:x%3A0x1.4000000000000p%2B2,4.4,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,3.250617790859309,-0.46193624681083334,2.724429125880535,-0.46193624681083334,succeeded,
id:rep-006%3Arow-07,6,id:outer-06-fold-2,id:row-07,id:x%3A0x1.8000000000000p%2B2,5.4,6.277777777777778,6.06270768931821,-0.66270768931821,5.955432919797757,-0.5554329197977569,3.2506177908593075,-0.20387130445841245,2.7244291258805333,-0.2038713044584125,succeeded,
id:rep-006%3Arow-08,6,id:outer-06-fold-3,id:row-08,id:x%3A0x1.c000000000000p%2B2,6.4,6.166666666666667,6.22383719651035,0.17616280348965088,6.252353274484141,0.14764672551585953,3.2506177908593075,0.05419363789400841,2.7244291258805333,0.054193637894008426,succeeded,
id:rep-006%3Arow-09,6,id:outer-06-fold-4,id:row-09,id:x%3A0x1.0000000000000p%2B3,7.5,6.044444444444444,6.401079654421702,1.0989203455782983,6.578965664639162,0.9210343353608379,3.2506177908593075,0.3380650744816715,2.7244291258805333,0.33806507448167156,succeeded,
id:rep-006%3Arow-10,6,id:outer-06-fold-5,id:row-10,id:x%3A0x1.2000000000000p%2B3,8.5,5.933333333333334,6.562209161613841,1.937790838386159,6.875886019325546,1.6241139806744542,2.6004942326874474,0.745162521042615,2.179543300704428,0.7451625210426153,succeeded,
id:rep-007%3Arow-01,7,id:outer-07-fold-2,id:row-01,id:x%3A0x0.0p%2B0,1.8,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,3.2506177908593084,-1.1329050969271277,2.7244291258805347,-1.1329050969271277,succeeded,
id:rep-007%3Arow-02,7,id:outer-07-fold-3,id:row-02,id:x%3A0x1.0000000000000p%2B0,2.1,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,3.2506177908593084,-1.0554856142214015,2.7244291258805347,-1.0554856142214015,succeeded,
id:rep-007%3Arow-03,7,id:outer-07-fold-4,id:row-03,id:x%3A0x1.0000000000000p%2B1,2.4,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,3.250617790859309,-0.9780661315156749,2.724429125880535,-0.9780661315156748,succeeded,
id:rep-007%3Arow-04,7,id:outer-07-fold-5,id:row-04,id:x%3A0x1.8000000000000p%2B1,20.0,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,2.1129015640585505,5.482887467518357,1.7708789318223472,5.482887467518359,succeeded,
id:rep-007%3Arow-05,7,id:outer-07-fold-1,id:row-05,id:x%3A0x1.0000000000000p%2B2,3.4,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,3.413148680402273,-0.6857154182507186,2.8606505821745607,-0.6857154182507186,succeeded,
id:rep-007%3Arow-06,7,id:outer-07-fold-2,id:row-06,id:x%3A0x1.4000000000000p%2B2,4.4,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,3.250617790859309,-0.46193624681083334,2.724429125880535,-0.46193624681083334,succeeded,
id:rep-007%3Arow-07,7,id:outer-07-fold-3,id:row-07,id:x%3A0x1.8000000000000p%2B2,5.4,6.277777777777778,6.06270768931821,-0.66270768931821,5.955432919797757,-0.5554329197977569,3.2506177908593075,-0.20387130445841245,2.7244291258805333,-0.2038713044584125,succeeded,
id:rep-007%3Arow-08,7,id:outer-07-fold-4,id:row-08,id:x%3A0x1.c000000000000p%2B2,6.4,6.166666666666667,6.22383719651035,0.17616280348965088,6.252353274484141,0.14764672551585953,3.2506177908593075,0.05419363789400841,2.7244291258805333,0.054193637894008426,succeeded,
id:rep-007%3Arow-09,7,id:outer-07-fold-5,id:row-09,id:x%3A0x1.0000000000000p%2B3,7.5,6.044444444444444,6.401079654421702,1.0989203455782983,6.578965664639162,0.9210343353608379,3.2506177908593075,0.3380650744816715,2.7244291258805333,0.33806507448167156,succeeded,
id:rep-007%3Arow-10,7,id:outer-07-fold-1,id:row-10,id:x%3A0x1.2000000000000p%2B3,8.5,5.933333333333334,6.562209161613841,1.937790838386159,6.875886019325546,1.6241139806744542,2.6004942326874474,0.745162521042615,2.179543300704428,0.7451625210426153,succeeded,
id:rep-008%3Arow-01,8,id:outer-08-fold-3,id:row-01,id:x%3A0x0.0p%2B0,1.8,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,3.2506177908593084,-1.1329050969271277,2.7244291258805347,-1.1329050969271277,succeeded,
id:rep-008%3Arow-02,8,id:outer-08-fold-4,id:row-02,id:x%3A0x1.0000000000000p%2B0,2.1,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,3.2506177908593084,-1.0554856142214015,2.7244291258805347,-1.0554856142214015,succeeded,
id:rep-008%3Arow-03,8,id:outer-08-fold-5,id:row-03,id:x%3A0x1.0000000000000p%2B1,2.4,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,3.250617790859309,-0.9780661315156749,2.724429125880535,-0.9780661315156748,succeeded,
id:rep-008%3Arow-04,8,id:outer-08-fold-1,id:row-04,id:x%3A0x1.8000000000000p%2B1,20.0,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,2.1129015640585505,5.482887467518357,1.7708789318223472,5.482887467518359,succeeded,
id:rep-008%3Arow-05,8,id:outer-08-fold-2,id:row-05,id:x%3A0x1.0000000000000p%2B2,3.4,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,3.413148680402273,-0.6857154182507186,2.8606505821745607,-0.6857154182507186,succeeded,
id:rep-008%3Arow-06,8,id:outer-08-fold-3,id:row-06,id:x%3A0x1.4000000000000p%2B2,4.4,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,3.250617790859309,-0.46193624681083334,2.724429125880535,-0.46193624681083334,succeeded,
id:rep-008%3Arow-07,8,id:outer-08-fold-4,id:row-07,id:x%3A0x1.8000000000000p%2B2,5.4,6.277777777777778,6.06270768931821,-0.66270768931821,5.955432919797757,-0.5554329197977569,3.2506177908593075,-0.20387130445841245,2.7244291258805333,-0.2038713044584125,succeeded,
id:rep-008%3Arow-08,8,id:outer-08-fold-5,id:row-08,id:x%3A0x1.c000000000000p%2B2,6.4,6.166666666666667,6.22383719651035,0.17616280348965088,6.252353274484141,0.14764672551585953,3.2506177908593075,0.05419363789400841,2.7244291258805333,0.054193637894008426,succeeded,
id:rep-008%3Arow-09,8,id:outer-08-fold-1,id:row-09,id:x%3A0x1.0000000000000p%2B3,7.5,6.044444444444444,6.401079654421702,1.0989203455782983,6.578965664639162,0.9210343353608379,3.2506177908593075,0.3380650744816715,2.7244291258805333,0.33806507448167156,succeeded,
id:rep-008%3Arow-10,8,id:outer-08-fold-2,id:row-10,id:x%3A0x1.2000000000000p%2B3,8.5,5.933333333333334,6.562209161613841,1.937790838386159,6.875886019325546,1.6241139806744542,2.6004942326874474,0.745162521042615,2.179543300704428,0.7451625210426153,succeeded,
id:rep-009%3Arow-01,9,id:outer-09-fold-4,id:row-01,id:x%3A0x0.0p%2B0,1.8,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,3.2506177908593084,-1.1329050969271277,2.7244291258805347,-1.1329050969271277,succeeded,
id:rep-009%3Arow-02,9,id:outer-09-fold-5,id:row-02,id:x%3A0x1.0000000000000p%2B0,2.1,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,3.2506177908593084,-1.0554856142214015,2.7244291258805347,-1.0554856142214015,succeeded,
id:rep-009%3Arow-03,9,id:outer-09-fold-1,id:row-03,id:x%3A0x1.0000000000000p%2B1,2.4,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,3.250617790859309,-0.9780661315156749,2.724429125880535,-0.9780661315156748,succeeded,
id:rep-009%3Arow-04,9,id:outer-09-fold-2,id:row-04,id:x%3A0x1.8000000000000p%2B1,20.0,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,2.1129015640585505,5.482887467518357,1.7708789318223472,5.482887467518359,succeeded,
id:rep-009%3Arow-05,9,id:outer-09-fold-3,id:row-05,id:x%3A0x1.0000000000000p%2B2,3.4,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,3.413148680402273,-0.6857154182507186,2.8606505821745607,-0.6857154182507186,succeeded,
id:rep-009%3Arow-06,9,id:outer-09-fold-4,id:row-06,id:x%3A0x1.4000000000000p%2B2,4.4,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,3.250617790859309,-0.46193624681083334,2.724429125880535,-0.46193624681083334,succeeded,
id:rep-009%3Arow-07,9,id:outer-09-fold-5,id:row-07,id:x%3A0x1.8000000000000p%2B2,5.4,6.277777777777778,6.06270768931821,-0.66270768931821,5.955432919797757,-0.5554329197977569,3.2506177908593075,-0.20387130445841245,2.7244291258805333,-0.2038713044584125,succeeded,
id:rep-009%3Arow-08,9,id:outer-09-fold-1,id:row-08,id:x%3A0x1.c000000000000p%2B2,6.4,6.166666666666667,6.22383719651035,0.17616280348965088,6.252353274484141,0.14764672551585953,3.2506177908593075,0.05419363789400841,2.7244291258805333,0.054193637894008426,succeeded,
id:rep-009%3Arow-09,9,id:outer-09-fold-2,id:row-09,id:x%3A0x1.0000000000000p%2B3,7.5,6.044444444444444,6.401079654421702,1.0989203455782983,6.578965664639162,0.9210343353608379,3.2506177908593075,0.3380650744816715,2.7244291258805333,0.33806507448167156,succeeded,
id:rep-009%3Arow-10,9,id:outer-09-fold-3,id:row-10,id:x%3A0x1.2000000000000p%2B3,8.5,5.933333333333334,6.562209161613841,1.937790838386159,6.875886019325546,1.6241139806744542,2.6004942326874474,0.745162521042615,2.179543300704428,0.7451625210426153,succeeded,
id:rep-010%3Arow-01,10,id:outer-10-fold-5,id:row-01,id:x%3A0x0.0p%2B0,1.8,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,3.2506177908593084,-1.1329050969271277,2.7244291258805347,-1.1329050969271277,succeeded,
id:rep-010%3Arow-02,10,id:outer-10-fold-1,id:row-02,id:x%3A0x1.0000000000000p%2B0,2.1,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,3.2506177908593084,-1.0554856142214015,2.7244291258805347,-1.0554856142214015,succeeded,
id:rep-010%3Arow-03,10,id:outer-10-fold-2,id:row-03,id:x%3A0x1.0000000000000p%2B1,2.4,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,3.250617790859309,-0.9780661315156749,2.724429125880535,-0.9780661315156748,succeeded,
id:rep-010%3Arow-04,10,id:outer-10-fold-3,id:row-04,id:x%3A0x1.8000000000000p%2B1,20.0,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,2.1129015640585505,5.482887467518357,1.7708789318223472,5.482887467518359,succeeded,
id:rep-010%3Arow-05,10,id:outer-10-fold-4,id:row-05,id:x%3A0x1.0000000000000p%2B2,3.4,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,3.413148680402273,-0.6857154182507186,2.8606505821745607,-0.6857154182507186,succeeded,
id:rep-010%3Arow-06,10,id:outer-10-fold-5,id:row-06,id:x%3A0x1.4000000000000p%2B2,4.4,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,3.250617790859309,-0.46193624681083334,2.724429125880535,-0.46193624681083334,succeeded,
