resample_id,status,rel_mse_uplift,failure_code
id:bootstrap-177,success,0.30142857142857143,
id:bootstrap-178,success,0.3028571428571429,
id:bootstrap-179,success,0.30428571428571427,
id:bootstrap-180,success,0.3057142857142857,
id:bootstrap-181,success,0.30714285714285716,
id:bootstrap-182,success,0.3085714285714286,
id:bootstrap-183,success,0.31,
id:bootstrap-184,success,0.31142857142857144,
id:bootstrap-185,success,0.3128571428571429,
id:bootstrap-186,success,0.3142857142857143,
id:bootstrap-187,success,0.3157142857142857,
id:bootstrap-188,success,0.3171428571428571,
id:bootstrap-189,success,0.31857142857142856,
id:bootstrap-190,success,0.32,
id:bootstrap-191,failed,,PIPELINE_FAILURE
id:bootstrap-192,failed,,PIPELINE_FAILURE
id:bootstrap-193,failed,,PIPELINE_FAILURE
id:bootstrap-194,failed,,PIPELINE_FAILURE
id:bootstrap-195,failed,,PIPELINE_FAILURE
id:bootstrap-196,failed,,PIPELINE_FAILURE
id:bootstrap-197,failed,,PIPELINE_FAILURE
id:bootstrap-198,failed,,PIPELINE_FAILURE
id:bootstrap-199,failed,,PIPELINE_FAILURE
id:bootstrap-200,failed,,PIPELINE_FAILURE
