x_group_id,grid_index,x,full_prediction,without_group_prediction,s_ref,s_ref_status,normalized_delta,status
id:x%3A0x0.0p%2B0,80,1.422,2.20504,2.0692205754424093,2.7244291258805347,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,81,1.44,2.2108,2.3466194245575904,2.7244291258805347,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,82,1.458,2.21656,2.0807405754424093,2.7244291258805347,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,83,1.476,2.22232,2.3581394245575904,2.7244291258805347,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,84,1.494,2.22808,2.0922605754424093,2.7244291258805347,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,85,1.512,2.23384,2.3696594245575904,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,86,1.53,2.2396000000000003,2.1037805754424097,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,87,1.548,2.24536,2.3811794245575904,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,88,1.566,2.2511200000000002,2.1153005754424097,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,89,1.584,2.2568799999999998,2.3926994245575903,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,90,1.602,2.26264,2.1268205754424097,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,91,1.62,2.2684,2.4042194245575907,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,92,1.638,2.27416,2.1383405754424096,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,93,1.656,2.2799199999999997,2.4157394245575903,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,94,1.674,2.28568,2.1498605754424096,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,95,1.692,2.29144,2.4272594245575907,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,96,1.71,2.2972,2.1613805754424096,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,97,1.728,2.30296,2.4387794245575907,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,98,1.746,2.30872,2.1729005754424096,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,99,1.764,2.31448,2.4502994245575906,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,100,1.782,2.32024,2.1844205754424095,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,101,1.8,2.326,2.4618194245575906,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,102,1.818,2.33176,2.1959405754424095,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,103,1.836,2.33752,2.4733394245575906,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,104,1.854,2.34328,2.2074605754424095,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,105,1.872,2.34904,2.4848594245575906,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,106,1.89,2.3548,2.2189805754424095,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,107,1.908,2.36056,2.4963794245575905,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,108,1.926,2.36632,2.2305005754424094,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,109,1.944,2.37208,2.5078994245575905,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,110,1.962,2.37784,2.2420205754424094,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,111,1.98,2.3836,2.5194194245575905,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,112,1.998,2.38936,2.2535405754424094,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,113,2.0,2.39,2.5258194245575907,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,114,2.016,2.39512,2.2593005754424094,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,115,2.034,2.40088,2.5366994245575905,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,116,2.052,2.40664,2.2708205754424093,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,117,2.07,2.4124,2.5482194245575904,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,118,2.088,2.4181600000000003,2.2823405754424098,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,119,2.106,2.42392,2.5597394245575904,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,120,2.124,2.4296800000000003,2.2938605754424097,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,121,2.142,2.43544,2.5712594245575904,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,122,2.16,2.4412000000000003,2.3053805754424097,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,123,2.178,2.44696,2.5827794245575904,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,124,2.196,2.4527200000000002,2.3169005754424097,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,125,2.214,2.4584799999999998,2.5942994245575903,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,126,2.232,2.46424,2.3284205754424097,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,127,2.25,2.4699999999999998,2.6058194245575903,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,128,2.268,2.47576,2.3399405754424096,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,129,2.286,2.48152,2.6173394245575907,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,130,2.304,2.48728,2.3514605754424096,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,131,2.322,2.49304,2.6288594245575907,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,132,2.34,2.4988,2.3629805754424096,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,133,2.358,2.50456,2.6403794245575907,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,134,2.376,2.51032,2.3745005754424096,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,135,2.394,2.51608,2.6518994245575906,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,136,2.412,2.52184,2.3860205754424095,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,137,2.43,2.5276,2.6634194245575906,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,138,2.448,2.53336,2.3975405754424095,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,139,2.466,2.53912,2.6749394245575906,2.724429125880535,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,140,2.484,2.54488,2.4090605754424095,2.724429125880535,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,141,2.502,2.55064,2.638922625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,142,2.52,2.5564,2.468117374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,143,2.538,2.56216,2.650442625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,144,2.556,2.56792,2.479637374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,145,2.574,2.57368,2.661962625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,146,2.592,2.57944,2.491157374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,147,2.61,2.5852,2.673482625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,148,2.628,2.59096,2.502677374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,149,2.646,2.59672,2.6850026259624338,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,150,2.664,2.60248,2.514197374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,151,2.682,2.60824,2.6965226259624338,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,152,2.7,2.614,2.525717374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,153,2.718,2.61976,2.7080426259624337,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,154,2.736,2.62552,2.537237374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,155,2.754,2.6312800000000003,2.719562625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,156,2.772,2.63704,2.548757374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,157,2.79,2.6428000000000003,2.731082625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,158,2.808,2.64856,2.560277374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,159,2.826,2.6543200000000002,2.742602625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,160,2.844,2.66008,2.571797374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,161,2.862,2.66584,2.754122625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,162,2.88,2.6715999999999998,2.583317374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,163,2.898,2.67736,2.765642625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,164,2.916,2.6831199999999997,2.594837374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,165,2.934,2.68888,2.777162625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,166,2.952,2.69464,2.6063573740375663,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,167,2.97,2.7004,2.788682625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,168,2.988,2.70616,2.6178773740375663,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,169,3.0,2.71,2.798282625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,170,3.006,2.71192,2.6236373740375662,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,171,3.024,2.71768,2.805962625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,172,3.042,2.72344,2.6351573740375662,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,173,3.06,2.7292,2.817482625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,174,3.078,2.73496,2.646677374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,175,3.096,2.74072,2.829002625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,176,3.114,2.74648,2.658197374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,177,3.132,2.75224,2.840522625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,178,3.15,2.758,2.669717374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,179,3.168,2.76376,2.852042625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,180,3.186,2.76952,2.681237374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,181,3.204,2.77528,2.863562625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,182,3.222,2.78104,2.692757374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,183,3.24,2.7868000000000004,2.8750826259624342,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,184,3.258,2.79256,2.704277374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,185,3.276,2.79832,2.8866026259624338,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,186,3.294,2.80408,2.715797374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,187,3.312,2.80984,2.8981226259624338,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,188,3.33,2.8156,2.727317374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,189,3.348,2.8213600000000003,2.909642625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,190,3.366,2.82712,2.738837374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,191,3.384,2.8328800000000003,2.921162625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,192,3.402,2.83864,2.750357374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,193,3.42,2.8444000000000003,2.932682625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,194,3.438,2.85016,2.761877374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,195,3.456,2.8559200000000002,2.944202625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,196,3.474,2.86168,2.773397374037566,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,197,3.492,2.86744,2.955722625962434,1.7708789318223472,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,198,3.5,2.87,2.7817173740375662,1.7708789318223472,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,199,3.51,2.8798,3.02241039578547,2.8606505821745607,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,200,3.528,2.89744,2.75482960421453,2.8606505821745607,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,201,3.546,2.91508,3.05769039578547,2.8606505821745607,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,202,3.564,2.93272,2.79010960421453,2.8606505821745607,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,203,3.582,2.95036,3.09297039578547,2.8606505821745607,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,204,3.6,2.968,2.82538960421453,2.8606505821745607,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,205,3.618,2.98564,3.12825039578547,2.8606505821745607,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,206,3.636,3.00328,2.86066960421453,2.8606505821745607,defined,0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,207,3.654,3.02092,3.16353039578547,2.8606505821745607,defined,-0.049852434503574676,sensitivity_only
id:x%3A0x0.0p%2B0,208,3.672,3.0385600000000004,2.8959496042145303,2.8606505821745607,defined,0.049852434503574676,sensitivity_only
