row_id,x,y,prediction_p1_refit,prediction_p2_refit,prediction_recommended_refit,residual_recommended_refit,prediction_recommended_oof,residual_recommended_oof,diagnostic_flag,action,prediction_llm_refit
id:row-000014,1.6455696202531647,2.272502910142101,2.1891972366443255,2.275027074937277,2.275027074937277,-0.0025241647951759205,2.277085618944163,-0.004582708802062019,,,2.2495661599499606
id:row-000015,1.7721518987341773,2.3094850675198018,2.2037383878676193,2.3068343477899313,2.3068343477899313,0.00265071972987041,2.306607613190843,0.002877454328958695,,,2.279384225096702
id:row-000016,1.89873417721519,2.346425300087385,2.2195596071368926,2.3380576343859207,2.3380576343859207,0.00836766570146441,2.337837607130304,0.00858769295708095,,,2.309203045140724
id:row-000017,2.0253164556962027,2.3639442149593584,2.236766069073843,2.3687329562164456,2.3687329562164456,-0.004788741257087281,2.36820046994254,-0.004256254983181718,,,2.339022620101139
id:row-000018,2.151898734177215,2.3763620730399078,2.2554701807171953,2.3988963347727057,2.3988963347727057,-0.022534261732797933,2.40210177035357,-0.025739697313662102,,,2.368842949997058
id:row-000019,2.278481012658228,2.4236143298936392,2.2757918106057993,2.4285837915459023,2.4285837915459023,-0.004969461652263085,2.4282762306835766,-0.004661900789937556,,,2.398664034847594
id:row-000020,2.405063291139241,2.454224816092577,2.2978584684601295,2.457831348027235,2.457831348027235,-0.003606531934658097,2.460983487801351,-0.006758671708773756,,,2.42848587467186
id:row-000021,2.5316455696202533,2.4946186759544995,2.3218054214023973,2.4866750257079056,2.4866750257079056,0.007943650246593936,2.4893808738515864,0.005237802102912914,,,2.4583084694889696
id:row-000022,2.6582278481012658,2.5115580905602317,2.3477757306020655,2.5151508460791137,2.5151508460791137,-0.0035927555188819404,2.514717846864041,-0.003159756303809491,,,2.4881318193180366
id:row-000023,2.7848101265822787,2.545858401178081,2.3759201900947553,2.5432948306320595,2.5432948306320595,0.0025635705460214098,2.544359709880963,0.0014986912971179933,,,2.517955924178176
id:row-000024,2.9113924050632916,2.5853571681481666,2.4063971473574206,2.5711430008579446,2.5711430008579446,0.014214167290222068,2.57063772744144,0.014719440706726816,,,2.547780784088502
id:row-000025,3.037974683544304,2.6073133711406835,2.4393721831131785,2.5987313782479684,2.5987313782479684,0.008581992892715107,2.597379810724912,0.009933560415771314,,,2.57760639906813
id:row-000026,3.1645569620253164,2.6260321156150277,2.475017625894259,2.6260959842933316,2.6260959842933316,-6.386867830387999e-05,2.6225662693990732,0.003465846215954471,,,2.6074327691361767
id:row-000027,3.2911392405063293,2.6577181792533335,2.513511875250804,2.6532728404852355,2.6532728404852355,0.0044453387680980505,2.6561542083815857,0.0015639708717478662,,,2.6372598943117582
id:row-000028,3.417721518987342,2.6972519283110574,2.55503850633026,2.68029796831488,2.68029796831488,0.016953959996177215,2.6791184216664403,0.018133506644617103,,,2.667087774613991
id:row-000029,3.5443037974683547,2.71144600695465,2.599785128075789,2.7072073892734654,2.7072073892734654,0.004238617681184831,2.708971025880676,0.0024749810739743694,,,2.6969164100619927
id:row-000030,3.670886075949367,2.7352616538352272,2.647941967746529,2.7340371248521924,2.7340371248521924,0.0012245289830348227,2.733586552990737,0.001675100844490185,,,2.7267458006748813
id:row-000031,3.79746835443038,2.7457308440642105,2.6997001561227387,2.7608231965422614,2.7608231965422614,-0.015092352478050852,2.7626059971919865,-0.01687515312777621,,,2.7565759464717754
id:row-000032,3.924050632911393,2.78226762004402,2.755249690923187,2.7876016258348733,2.7876016258348733,-0.00533400579085308,2.7870658477321264,-0.004798227688106449,,,2.786406847471793
id:row-000033,4.050632911392405,2.824276068907085,2.8147770609381393,2.814408434221228,2.814408434221228,0.009867634685857052,2.812053043718276,0.012223025188809356,,,2.8162385036940543
id:row-000034,4.177215189873418,2.8339886009658377,2.878462520465599,2.8412796431925265,2.8412796431925265,-0.007291042226688749,2.846614607459937,-0.012626006494099284,,,2.846070915157678
id:row-000035,4.30379746835443,2.860837876324386,2.9464770130885696,2.8682512742399693,2.8682512742399693,-0.007413397915583264,2.851857134309041,0.008980742015344934,,,2.8759040818817856
id:row-000036,4.4303797468354436,2.898838603618562,3.0189787558298913,2.8953593488547558,2.8953593488547558,0.003479254763806061,2.893805799338389,0.005032804280172609,,,2.905738003885497
id:row-000037,4.556962025316456,2.9055907134340373,3.0961095093336515,2.922639888528088,2.922639888528088,-0.017049175094050906,2.919520661854188,-0.013929948420150273,,,2.935572681187934
id:row-000038,4.6835443037974684,2.9500798231214445,3.1779905768473524,2.950128914751166,2.950128914751166,-4.909162972133174e-05,2.9333705265844756,0.016709296536969065,,,2.9654081138082184
id:row-000039,4.810126582278482,2.962432404953744,3.264718594099894,2.9778624490151895,2.9778624490151895,-0.015430044061445436,2.9992705864125764,-0.03683818145883233,,,2.9952443017654717
id:row-000040,4.936708860759494,2.989765992325605,3.356361193107958,3.0058765128113603,3.0058765128113603,-0.01611052048575523,2.9614546368689707,0.028311355456634324,,,3.025081245078817
id:row-000041,5.063291139240507,3.1054222066732944,3.452952644620998,3.1182056389048336,3.1182056389048336,-0.012783432231539216,3.1509250624357463,-0.04550285576245172,LARGE_RESIDUAL,review_only,3.1426228747784855
id:row-000042,5.189873417721519,3.320809700694236,3.554489605143961,3.310368145319133,3.310368145319133,0.01044155537510294,3.3064375249854114,0.01437217570882443,,,3.3401727855377428
id:row-000043,5.3164556962025316,3.502748523585904,3.660927113770782,3.497002732035397,3.497002732035397,0.005745791550507029,3.5244413263062926,-0.02169280272038865,,,3.5286353543301985
id:row-000044,5.443037974683545,3.7004133962495898,3.7721749996904075,3.6782739296485683,3.6782739296485683,0.022139466601021507,3.676826160211938,0.023587236037651893,,,3.709160007746794
id:row-000045,5.569620253164557,3.862751916861002,3.8880948713159666,3.854346268753588,3.854346268753588,0.008405648107414176,3.8555430700810707,0.007208846779931388,,,3.8826725358491316
id:row-000046,5.69620253164557,4.046280433788888,4.008497860664846,4.0253842799454,4.0253842799454,0.020896153843487753,4.029719418007742,0.016561015781145993,,,4.0499316464975115
id:row-000047,5.822784810126583,4.216551799766971,4.133143290202719,4.191552493818948,4.191552493818948,0.024999305948022688,4.19556759663356,0.020984203133410873,,,4.211568361106086
id:row-000048,5.9493670886075956,4.365285962639424,4.261738412589166,4.353015440969173,4.353015440969173,0.012270521670251,4.3514715965674124,0.013814366072011808,,,4.368114215652537
id:row-000049,6.075949367088608,4.514655405662234,4.393939345993017,4.50993765199102,4.50993765199102,0.0047177536712137425,4.512273690652823,0.0023817150094105344,,,4.520021925635049
id:row-000050,6.2025316455696204,4.658782100527814,4.529353289085067,4.662483657479429,4.662483657479429,-0.0037015569516150038,4.660994414555482,-0.002212314027668416,,,4.667680839262473
id:row-000051,6.329113924050633,4.8054184610894115,4.667542051645408,4.810817988029345,4.810817988029345,-0.005399526939933175,4.8037217518450515,0.0016967092443604948,,,4.8114287006691425
id:row-000052,6.455696202531646,4.953441903292498,4.8080268811488125,4.95510517423571,4.95510517423571,-0.0016632709432116144,4.950209387903491,0.0032325153890075953,,,4.951560746121482
id:row-000053,6.582278481012659,5.095679717135199,4.950294505874783,5.095509746693467,5.095509746693467,0.00016997044173194809,5.097725393626137,-0.0020456764909373426,,,5.0883368370166195
id:row-000054,6.708860759493671,5.224890136760566,5.0938042549397275,5.2321962359975585,5.2321962359975585,-0.007306099236992658,5.22546818934416,-0.0005780525835943351,,,5.221987123972756
id:row-000055,6.835443037974684,5.349103220071796,5.237996059502536,5.365329172742928,5.365329172742928,-0.016225952671132582,5.363694445751926,-0.014591225680129938,,,5.352716595632119
id:row-000056,6.962025316455697,5.490125200739592,5.3822990915924915,5.495073087524517,5.495073087524517,-0.004947886784925082,5.497570276387872,-0.0074450756482802305,,,5.4807087693874506
id:row-000057,7.088607594936709,5.6133644651378924,5.526140761436954,5.621592510937269,5.621592510937269,-0.008228045799376638,5.623030402260268,-0.00966593712237529,,,5.6061287139466796
id:row-000058,7.215189873417722,5.740133502141935,5.668955773819307,5.745051973576127,5.745051973576127,-0.0049184714341921065,5.739145458870206,0.0009880432717288556,,,5.7291255458877535
id:row-000059,7.341772151898734,5.85172648826793,5.810194940624023,5.865616006036034,5.865616006036034,-0.013889517768103765,5.864005126391178,-0.01227863812324781,,,5.849834507939099
id:row-000060,7.4683544303797476,5.996420581344783,5.949333460617462,5.983449138911933,5.983449138911933,0.012971442432849756,5.983113547812648,0.013307033532134582,,,5.9683787115753555
id:row-000061,7.59493670886076,6.0887078385953,6.085878407470951,6.098715902798765,6.098715902798765,-0.010008064203464784,6.099994949347595,-0.01128711075229516,,,6.084870607910603
id:row-000062,7.7215189873417724,6.208033212987912,6.2193752105110605,6.211580828291474,6.211580828291474,-0.0035476153035620683,6.211304470203237,-0.003271257215325285,,,6.199413236939619
id:row-000063,7.848101265822786,6.312066748650589,6.349412966091338,6.322208445985003,6.322208445985003,-0.010141697334414168,6.325715202042842,-0.013648453392252069,,,6.312101294633238
id:row-000064,7.974683544303798,6.4244335373142745,6.4756284766009635,6.430763286474296,6.430763286474296,-0.006329749160021159,6.427978462485099,-0.0035449251708241647,,,6.4230220493325305
id:row-000065,8.10126582278481,6.540530765040346,6.597708974567375,6.537409880354293,6.537409880354293,0.0031208846860533157,6.536086476569483,0.004444288470863533,,,6.532256132665593
id:row-000066,8.227848101265824,6.6342657649727235,6.715393546952466,6.642312758219939,6.642312758219939,-0.008046993247215362,6.645079230698028,-0.010813465725304283,,,6.639878225368081
id:row-000067,8.354430379746836,6.74056975061382,6.8284733261021895,6.745636450666176,6.745636450666176,-0.005066700052355877,6.748271783500498,-0.007702032886678367,,,6.745957654588066
id:row-000068,8.481012658227849,6.8423637385994915,6.9367905562952,6.847545488287945,6.847545488287945,-0.005181749688453863,6.850622730854175,-0.008258992254683406,,,6.850558916250305
id:row-000069,8.60759493670886,6.95927102477594,7.04023667686808,6.948204401680192,6.948204401680192,0.011066623095747907,6.946253768161112,0.013017256614827666,,,6.953742133660986
id:row-000070,8.734177215189874,7.0616469185485675,7.138749583902691,7.047777721437859,7.047777721437859,0.013869197110708775,7.05198614398887,0.00966077455969705,,,7.055563461614518
id:row-000071,8.860759493670887,7.153074899906086,7.232310242775088,7.146429978155888,7.146429978155888,0.0066449217501975966,7.145032458140698,0.008042441765387487,,,7.156075443714688
id:row-000072,8.987341772151899,7.254805324946326,7.320938824534143,7.2443257024292205,7.2443257024292205,0.010479622517105547,7.2431133656629605,0.011691959283365527,,,7.255327329364986
id:row-000073,9.113924050632912,7.3682821495128925,7.404690531648548,7.341629424852801,7.341629424852801,0.026652724660091387,7.341470153281941,0.02681199623095143,,,7.353365355856099
id:row-000074,9.240506329113925,7.448883874670133,7.483651264955422,7.438505676021574,7.438505676021574,0.010378198648559156,7.43821790012273,0.010665974547403145,,,7.45023300013574
id:row-000075,9.367088607594937,7.535164678179022,7.55793326555596,7.5351189865304775,7.5351189865304775,4.569164854473229e-05,7.536210584761044,-0.0010459065820218605,,,7.5459712041507325
id:row-000076,9.49367088607595,7.6250757905690145,7.627670844733818,7.631633886974459,7.631633886974459,-0.00655809640544458,7.637204953148769,-0.012129162579754382,,,7.640618577074788
id:row-000077,9.620253164556964,7.724085838127032,7.693016293310244,7.728214907948459,7.728214907948459,-0.00412906982142669,7.728392341852214,-0.004306503725180821,,,7.734211577255361
id:row-000078,9.746835443037975,7.824274396184516,7.754136040504149,7.825026580047421,7.825026580047421,-0.000752183862904765,7.837848773951679,-0.013574377767163082,,,7.8267846763114814
id:row-000079,9.873417721518988,7.935073473454188,7.811207112332678,7.922233433866287,7.922233433866287,0.012840039587900698,7.926996858365439,0.008076615088748795,,,7.918370507477086
id:row-000080,10.0,7.990971032917727,7.864413921559591,8.02,8.02,-0.029028967082272317,8.039479329736498,-0.04850829681877045,LARGE_RESIDUAL,review_only,8.009
